id,number_of_reviews,reviews_per_month,last_review
29385308,10,0.37,2019-07-14
29388803,113,4.23,2020-04-18
29388858,12,0.37,2019-06-29
29391852,34,1.05,2021-05-02
29392426,1,0.03,2019-01-07
29393371,43,1.36,2021-07-18
29393808,17,0.51,2019-04-21
29397321,47,1.66,2021-08-03
29398819,2,0.12,2021-05-29
29410055,21,0.76,2019-07-23
29411009,2,0.11,2018-11-04
29411649,3,0.09,2018-11-18
29412276,40,1.18,2019-12-16
29412897,21,0.76,2020-08-12
29413438,1,0.03,2018-12-02
29416216,125,3.74,2021-07-22
29416543,1,0.03,2018-11-08
29416565,8,0.35,2021-01-31
29416986,2,0.06,2018-11-25
29422942,94,3.25,2020-03-11
29431457,14,0.49,2021-05-12
29431738,11,0.34,2019-10-27
29431974,3,0.1,2020-01-01
29434244,19,0.8,2019-12-08
29435698,17,0.51,2019-04-15
29445977,2,0.06,2019-08-17
29452507,2,0.06,2018-11-25
29453598,37,1.21,2021-07-18
29455045,2,0.06,2019-01-04
29455559,1,0.04,2019-05-17
29455932,7,0.22,2019-01-25
29457851,3,0.09,2019-07-11
29464708,3,0.09,2019-10-14
29472696,9,0.28,2019-09-22
29478604,6,0.2,2020-11-01
29479603,6,0.3,2021-08-01
29482218,14,0.48,2020-03-18
29483290,2,0.17,2021-01-07
29484503,3,0.1,2018-12-28
29485421,3,0.1,2018-12-09
29487347,74,2.71,2021-04-28
29488294,1,1.0,2021-07-31
29488512,6,0.24,2020-01-01
29489407,7,0.22,2021-05-31
29489893,213,6.52,2021-04-25
29491140,25,0.76,2021-03-21
29491529,1,0.03,2019-01-02
29491851,2,0.06,2018-12-28
29492316,18,0.54,2019-02-07
29495933,89,2.7,2021-07-31
29501807,7,0.25,2021-06-20
29504717,1,0.03,2019-01-19
29505792,21,0.79,2019-12-20
29506320,7,0.21,2019-01-01
29509877,49,1.76,2021-06-20
29513249,1,0.03,2018-10-24
29515670,1,0.03,2018-12-17
29515916,11,0.54,2019-05-28
29516095,67,2.06,2021-03-29
29517411,4,0.12,2018-11-26
29517676,66,2.58,2021-07-12
29519083,17,0.51,2020-02-01
29519146,2,0.06,2019-12-31
29521683,103,3.26,2021-08-01
29522531,15,0.48,2019-05-09
29531069,2,0.1,2019-08-26
29534664,3,0.15,2018-12-29
29535295,10,0.42,2021-06-21
29538751,3,0.14,2019-08-17
29539167,1,0.04,2019-04-22
29541214,27,0.99,2021-06-27
29543433,13,0.52,2020-03-02
29549783,102,3.08,2020-03-12
29550259,89,2.99,2020-03-14
29567482,21,0.67,2020-05-01
29570523,40,1.38,2020-06-30
29572267,8,0.28,2021-04-29
29573034,81,2.54,2020-07-19
29575293,102,4.02,2021-07-29
29583389,53,1.75,2019-10-21
29584099,7,0.21,2019-12-10
29584789,5,0.16,2020-04-30
29584983,4,0.14,2019-05-30
29585551,55,1.74,2021-08-02
29586511,24,9.73,2021-07-18
29587811,2,0.06,2019-05-19
29590847,2,0.06,2018-11-06
29592296,88,3.14,2021-07-11
29592768,284,8.91,2021-08-02
29605532,21,0.86,2019-11-17
29605631,5,0.23,2021-05-31
29609668,7,4.47,2021-07-19
29610742,3,0.09,2021-06-30
29612248,2,0.06,2018-11-24
29615342,3,0.09,2019-10-13
29615968,6,0.19,2019-08-29
29617415,5,0.19,2020-01-04
29621716,24,1.15,2020-01-19
29626345,39,1.4,2020-02-23
29628380,36,1.1,2021-07-11
29628681,2,0.06,2018-12-30
29629048,1,0.03,2019-03-30
29630907,54,1.63,2020-02-17
29630939,3,0.09,2019-06-02
29631258,23,1.14,2020-01-05
29631302,1,0.03,2019-01-03
29631729,13,0.41,2021-07-26
29634211,20,6.82,2021-08-01
29635460,8,0.3,2021-07-21
29635607,19,0.57,2021-07-11
29635732,40,1.48,2021-07-27
29650402,8,0.29,2020-07-27
29651529,151,5.53,2021-07-15
29653847,25,0.75,2020-01-02
29654321,67,2.09,2020-11-12
29654969,4,0.18,2019-01-08
29657991,15,0.48,2020-12-31
29658021,1,0.03,2019-01-31
29659322,23,1.07,2021-07-05
29661457,1,0.03,2018-11-17
29662414,114,3.53,2021-07-28
29680716,24,0.87,2019-08-31
29681004,3,0.11,2019-06-01
29683293,13,0.39,2019-01-02
29683957,3,0.1,2019-12-29
29684573,67,67.0,2021-07-22
29686468,1,0.03,2018-11-19
29686576,69,2.12,2020-03-10
29686857,39,1.29,2020-12-27
29687049,53,1.63,2021-07-10
29687597,46,1.4,2019-12-08
29689103,1,0.03,2019-02-24
29698179,19,0.6,2019-08-02
29700761,4,1.2,2021-04-19
29701014,79,2.83,2021-07-08
29701465,1,0.05,2019-12-30
29701500,33,1.05,2021-08-01
29701921,11,0.35,2020-02-22
29702007,14,0.43,2020-11-12
29704561,19,0.81,2021-07-31
29705049,3,0.09,2019-10-13
29706358,2,0.06,2018-11-23
29712188,2,0.06,2019-12-28
29712675,244,7.65,2021-07-07
29729573,41,1.3,2020-01-10
29729728,9,0.32,2021-05-30
29730504,5,0.17,2018-12-26
29731625,10,0.37,2020-09-06
29733748,12,0.47,2019-09-02
29736636,10,0.31,2019-09-05
29737067,8,0.34,2019-12-30
29737954,2,0.1,2018-11-12
29740171,12,0.36,2019-08-21
29754946,29,0.89,2020-01-18
29755285,3,0.09,2018-12-22
29756137,5,0.19,2021-04-15
29758221,8,0.31,2020-01-01
29760452,1,0.03,2019-01-04
29760740,5,0.17,2019-03-15
29760980,1,0.03,2018-11-18
29761241,8,0.24,2018-11-06
29761272,1,0.03,2018-11-10
29775040,62,1.96,2021-07-31
29776064,1,0.03,2019-01-06
29776313,10,0.52,2019-12-16
29776797,42,1.43,2021-06-30
29777340,2,0.06,2018-11-30
29779937,6,0.21,2020-08-09
29780117,8,0.3,2020-04-13
29780863,5,0.16,2021-07-16
29781403,57,1.76,2021-07-21
29782013,3,0.09,2018-12-12
29791183,33,1.31,2020-07-12
29794270,13,0.5,2020-04-04
29794702,23,0.82,2019-09-28
29797153,4,0.12,2019-03-24
29797522,5,0.26,2019-07-28
29798872,16,0.5,2019-06-21
29800110,48,1.72,2021-07-21
29800664,148,5.46,2021-07-07
29800915,45,1.43,2020-02-07
29804246,120,3.84,2021-07-29
29814549,96,3.36,2021-07-28
29821998,3,0.09,2018-12-31
29822259,6,0.19,2019-02-06
29824343,2,0.21,2020-12-18
29824401,9,0.39,2020-12-01
29825825,6,0.25,2019-09-22
29827403,142,4.96,2021-06-06
29827530,9,0.35,2020-06-30
29828333,15,0.54,2019-12-09
29828445,9,0.27,2020-12-13
29829066,69,2.18,2020-04-15
29831517,186,5.82,2021-07-25
29832431,1,0.03,2018-12-11
29834691,4,0.12,2018-12-28
29835159,8,0.24,2019-04-29
29835632,6,3.53,2021-05-13
29844533,2,0.06,2019-04-14
29844951,1,0.03,2019-03-19
29847492,2,0.07,2019-09-30
29850433,4,0.12,2019-11-01
29855428,181,7.63,2020-10-05
29857392,73,2.72,2021-07-11
29858126,3,0.09,2019-01-01
29858182,48,2.2,2021-07-26
29858389,12,0.38,2019-12-31
29858919,4,0.15,2021-07-11
29858941,23,0.86,2021-07-11
29860764,3,0.15,2018-12-28
29863494,60,1.84,2020-02-22
29869390,24,0.94,2021-04-05
29875799,1,0.03,2018-12-12
29877448,4,0.15,2021-06-14
29878723,19,0.93,2021-07-23
29879085,18,0.57,2019-11-03
29881483,83,2.8,2021-07-24
29881570,3,0.09,2018-12-09
29881712,56,2.01,2019-12-26
29881973,4,0.15,2021-01-01
29883990,9,0.27,2019-05-27
29884003,8,0.25,2019-05-25
29885004,9,0.28,2019-09-29
29885196,6,0.19,2019-12-27
29889800,4,0.13,2019-07-02
29893519,11,0.35,2019-01-22
29897019,56,2.15,2020-02-29
29897911,22,0.95,2020-03-14
29898471,6,0.25,2020-01-01
29899574,14,0.56,2020-01-05
29900235,36,1.11,2019-10-19
29900966,76,2.4,2021-07-23
29902562,11,0.43,2019-10-13
29903897,77,2.4,2021-06-15
29904305,56,1.72,2021-08-04
29904478,52,1.65,2020-11-13
29904741,74,2.36,2021-07-20
29905155,60,2.19,2021-07-30
29906273,28,0.89,2021-04-25
29906282,83,2.88,2021-05-28
29907089,11,0.35,2020-01-04
29907852,19,0.7,2019-11-08
29909077,4,0.12,2019-08-21
29921568,6,0.21,2019-01-02
29923252,4,0.23,2020-01-01
29923522,1,0.06,2020-02-23
29923599,1,0.04,2019-07-02
29923634,1,0.04,2019-06-18
29923660,8,0.39,2019-11-03
29923697,1,0.05,2020-01-01
29929095,22,0.88,2021-07-24
29929331,161,5.09,2021-07-10
29929702,80,2.91,2021-08-02
29935981,7,0.22,2021-07-17
29937451,13,0.4,2020-08-16
29942196,27,0.94,2021-07-31
29942321,8,0.29,2019-09-18
29943061,56,2.1,2021-07-26
29943455,3,0.09,2019-06-01
29944408,6,0.34,2019-11-16
29945246,3,0.09,2021-05-17
29945767,2,0.06,2020-03-06
29946757,2,0.09,2019-09-30
29955067,1,0.09,2020-09-20
29956865,1,0.03,2018-12-17
29957848,4,0.18,2019-05-26
29957911,12,0.51,2019-12-29
29958350,6,0.19,2019-12-01
29963179,4,0.16,2020-11-24
29963540,2,0.06,2018-12-23
29963810,50,2.31,2021-07-05
29964050,4,0.18,2019-09-09
29964495,1,0.03,2019-01-01
29964510,3,0.09,2018-12-09
29965041,15,0.51,2020-10-31
29965481,235,7.78,2021-07-21
29965956,197,6.69,2021-07-28
29966192,22,1.1,2020-08-09
29967433,15,0.48,2019-10-26
29967691,4,0.12,2018-12-16
29968478,10,0.32,2019-12-07
29976484,1,0.03,2018-12-31
29978942,1,0.04,2019-04-19
29981480,67,2.2,2020-04-10
29981728,4,0.14,2019-07-12
29981890,54,1.95,2020-11-01
29982192,1,0.03,2019-01-03
29982557,56,1.72,2020-03-04
29983923,24,0.88,2020-03-13
29984607,76,2.31,2020-04-01
29984938,32,1.14,2021-07-26
29987114,126,3.9,2020-03-19
29987700,3,0.15,2019-01-01
29990168,7,0.23,2021-06-01
29993012,10,0.51,2021-05-03
29993540,3,0.11,2018-11-16
29994675,11,0.41,2019-11-17
29995362,81,3.1,2021-07-31
29995668,6,0.18,2019-03-01
29995977,1,0.03,2018-11-13
29996902,52,1.68,2021-07-25
30003335,20,0.89,2021-03-31
30003453,32,16.27,2021-07-30
30006962,1,0.03,2019-03-20
30007128,94,3.42,2021-07-20
30008427,5,0.16,2019-08-25
30009701,12,0.43,2020-07-01
30011527,137,4.8,2021-07-18
30012164,13,0.41,2020-01-05
30012632,2,0.06,2018-12-08
30014439,28,1.37,2021-07-26
30015658,40,1.35,2020-02-16
30018456,3,0.1,2019-01-27
30019180,11,0.35,2019-12-23
30020439,2,0.09,2020-01-01
30020524,1,0.05,2019-12-30
30021914,71,2.6,2021-07-15
30023607,2,0.06,2018-12-08
30027892,8,0.26,2021-07-26
30034070,33,1.08,2021-05-28
30035973,7,0.24,2019-10-14
30038208,79,2.64,2021-08-02
30041537,80,2.53,2020-10-29
30043083,14,0.43,2019-09-24
30046573,81,2.9,2021-07-10
30046737,100,4.14,2019-12-01
30047371,5,0.15,2018-12-17
30048716,1,0.03,2018-12-01
30053410,1,0.03,2019-03-10
30058948,16,0.55,2021-06-09
30059328,6,0.22,2019-12-30
30060150,17,0.7,2020-11-22
30060926,24,0.76,2021-06-25
30062210,1,0.03,2019-01-01
30064021,1,0.03,2019-01-02
30066459,1,0.03,2018-11-19
30066830,1,1.0,2021-07-21
30068059,11,0.55,2021-07-03
30068829,92,2.97,2021-07-19
30069635,4,0.14,2018-12-31
30071646,4,0.12,2020-01-20
30071972,2,0.06,2019-01-13
30081150,3,0.09,2020-01-01
30082832,94,3.2,2021-07-29
30082958,40,1.57,2019-12-29
30084269,15,0.54,2019-11-06
30084665,80,2.75,2021-07-21
30086617,2,0.08,2019-09-23
30087377,14,0.66,2021-06-27
30088310,3,0.09,2018-12-16
30088327,33,1.19,2019-12-09
30089134,32,1.09,2019-12-28
30089412,45,2.09,2021-08-02
30089955,1,0.03,2018-12-16
30091241,1,0.03,2019-01-01
30091313,20,0.61,2021-06-10
30091911,7,0.74,2021-07-25
30093843,84,2.66,2021-07-13
30094688,1,0.03,2018-11-28
30095023,3,0.11,2020-01-04
30096719,104,3.82,2021-05-25
30102118,1,0.06,2020-02-16
30104692,54,2.37,2021-05-31
30104723,11,0.37,2021-06-12
30105137,23,1.03,2021-06-30
30105183,10,0.37,2021-07-05
30106162,2,0.06,2018-12-12
30106990,24,0.76,2020-07-18
30108247,1,0.03,2019-01-01
30109697,8,0.41,2020-11-21
30109916,74,23.87,2021-07-31
30112272,3,0.11,2018-12-04
30112494,4,0.12,2018-12-16
30113594,1,0.06,2020-02-10
30120427,2,0.06,2019-05-06
30121473,1,0.04,2019-09-30
30122033,1,0.03,2019-01-01
30122474,39,1.29,2019-07-03
30123494,1,0.03,2019-01-01
30124398,4,0.12,2020-02-28
30125523,4,0.15,2021-02-06
30125704,1,0.05,2019-10-25
30126088,3,0.1,2020-09-09
30126274,2,0.06,2019-01-07
30129482,9,0.44,2021-07-31
30129734,159,4.86,2021-07-14
30129959,2,0.06,2019-02-07
30130572,28,0.97,2020-03-21
30131807,1,0.03,2019-01-07
30131908,1,0.03,2018-11-26
30132508,119,4.27,2021-07-17
30134327,7,0.22,2018-12-17
30143717,6,0.19,2019-06-04
30147658,3,0.16,2019-08-19
30153527,7,0.27,2019-12-28
30154255,18,0.66,2020-09-06
30156697,43,1.54,2021-04-14
30156908,35,1.25,2021-08-02
30158735,2,0.06,2019-02-10
30161645,51,1.62,2021-07-25
30161866,63,2.24,2021-07-05
30169107,61,2.24,2020-02-23
30171467,64,4.95,2021-06-27
30173864,3,0.13,2019-04-15
30175521,3,0.1,2019-01-06
30179240,2,1.87,2021-07-18
30180208,3,0.1,2018-12-29
30181399,1,0.03,2019-01-02
30182137,6,0.22,2020-07-30
30182955,1,0.03,2018-12-31
30183115,4,0.12,2019-02-15
30183428,19,2.98,2021-07-05
30184318,14,0.61,2021-07-10
30184570,1,0.03,2018-12-09
30186549,120,3.82,2021-07-31
30187850,1,0.03,2019-01-19
30198386,186,10.26,2021-08-03
30198546,33,1.21,2019-12-17
30200473,5,0.16,2018-12-02
30201476,1,0.03,2019-02-08
30205956,22,0.8,2020-06-27
30208369,5,0.15,2021-07-21
30208544,5,0.16,2019-06-30
30209958,2,0.08,2019-05-05
30212188,52,1.7,2021-07-19
30212741,1,0.04,2019-05-01
30213232,5,0.18,2021-05-26
30213410,5,0.19,2021-01-30
30215130,2,0.07,2019-01-02
30218133,67,2.14,2021-07-18
30227054,7,0.27,2019-07-02
30229561,28,0.91,2020-01-26
30229988,1,0.03,2019-01-02
30231026,5,0.18,2019-06-04
30231630,121,4.66,2021-07-18
30231632,28,0.99,2021-05-28
30231880,8,0.36,2021-04-25
30232126,50,2.48,2021-07-14
30232758,25,0.9,2019-07-30
30236202,72,2.28,2021-07-03
30244166,10,0.36,2019-05-25
30247044,1,0.03,2018-12-23
30249168,3,0.09,2019-01-02
30252034,135,5.29,2021-07-02
30252158,1,0.03,2018-12-24
30254229,85,2.76,2021-08-02
30255625,9,0.28,2019-08-27
30255663,8,0.25,2019-11-16
30263903,42,2.27,2021-06-11
30264393,97,3.01,2021-07-07
30264512,61,2.5,2021-07-21
30265098,2,0.07,2019-01-01
30268825,6,0.36,2021-07-08
30269789,1,0.03,2019-01-01
30269942,7,0.29,2021-06-12
30272649,1,0.03,2019-01-06
30273352,13,0.5,2019-06-16
30274568,2,0.06,2019-04-28
30275273,3,0.1,2018-12-14
30279712,44,1.6,2021-04-24
30283940,4,0.13,2020-01-02
30284324,132,4.24,2021-07-17
30285772,12,0.37,2019-12-01
30286646,5,0.21,2020-01-05
30288537,22,1.14,2021-07-27
30291283,6,0.21,2021-06-27
30291704,55,1.93,2021-07-10
30292232,2,0.06,2019-01-08
30294304,4,0.13,2019-12-28
30296168,66,2.43,2020-02-18
30296364,1,0.04,2019-09-01
30296768,18,0.59,2019-05-25
30307336,1,0.25,2021-04-06
30308289,42,1.52,2021-08-01
30310156,3,0.09,2018-12-17
30312807,11,0.36,2019-09-13
30314761,20,0.75,2021-07-30
30315829,9,0.35,2019-10-21
30315888,3,0.11,2020-10-05
30318594,3,0.1,2019-01-02
30321542,1,0.03,2019-01-01
30321732,9,0.42,2020-11-29
30322497,3,0.09,2018-12-17
30324051,1,0.03,2019-01-01
30324225,2,0.1,2018-12-30
30325586,4,0.13,2019-05-27
30325639,1,0.03,2018-12-04
30326749,10,0.32,2020-03-06
30327469,16,0.57,2019-10-24
30330519,7,0.22,2019-06-05
30337531,25,0.91,2020-01-04
30338113,4,0.13,2019-01-02
30347852,21,0.69,2020-02-03
30348624,238,8.06,2021-08-04
30348636,28,0.89,2019-12-03
30348707,2,0.11,2020-03-27
30348712,3,0.12,2019-10-13
30350359,2,0.06,2018-12-02
30351170,6,0.21,2020-10-18
30354304,5,0.16,2019-01-13
30355532,12,0.39,2021-05-01
30357870,1,0.4,2021-05-23
30358423,1,0.04,2019-04-30
30359944,7,1.46,2020-11-15
30361847,8,0.31,2021-07-01
30367011,5,0.18,2019-04-06
30367724,6,0.21,2019-01-01
30369751,1,0.03,2019-01-03
30370565,2,0.07,2019-02-18
30373102,3,0.09,2018-12-07
30373480,48,1.6,2020-03-09
30374290,17,0.53,2019-08-14
30374563,24,0.78,2020-02-15
30376416,16,0.61,2020-01-14
30378982,67,2.92,2021-07-26
30387132,1,0.08,2020-08-05
30387377,1,0.03,2019-01-17
30387425,1,0.04,2019-04-15
30387495,1,1.0,2021-07-14
30387566,1,0.07,2020-06-04
30387820,1,0.03,2019-01-31
30387838,1,0.08,2020-07-11
30389147,1,0.05,2020-02-01
30389192,2,0.08,2020-09-07
30389262,3,0.13,2019-01-31
30389263,1,0.08,2020-08-02
30389559,1,0.05,2020-01-07
30390975,7,0.24,2019-03-03
30392649,1,0.05,2020-01-11
30392930,1,0.03,2019-02-05
30393171,1,0.08,2020-07-12
30393377,3,0.47,2020-10-17
30393427,3,0.09,2018-11-30
30393609,1,0.12,2020-11-19
30393853,5,0.16,2019-06-28
30393998,1,0.14,2021-01-07
30394071,1,0.08,2020-08-01
30394133,2,0.07,2020-07-19
30395433,23,0.74,2020-01-13
30395737,2,0.43,2021-04-19
30396100,2,0.07,2019-04-30
30396953,77,2.74,2021-08-01
30397278,18,0.93,2019-12-06
30398373,9,0.32,2021-05-13
30398938,59,2.07,2021-07-16
30399177,2,0.06,2019-04-13
30400390,26,0.82,2021-06-28
30400465,13,13.0,2021-08-02
30400542,1,0.13,2020-12-11
30400750,6,0.22,2021-07-16
30400945,1,0.03,2018-12-29
30402045,2,0.06,2019-01-01
30406311,12,0.38,2019-09-29
30406899,18,0.57,2019-12-31
30415541,29,1.1,2021-06-29
30417368,26,1.1,2019-08-19
30417665,39,4.83,2021-06-13
30417877,36,1.21,2020-12-17
30418905,9,0.28,2019-03-27
30418906,11,0.39,2020-04-30
30421561,1,0.03,2019-01-11
30421742,60,2.13,2020-07-28
30421981,1,0.31,2021-05-01
30422813,1,0.03,2019-01-18
30423106,219,8.44,2021-08-01
30425770,116,4.17,2021-08-01
30426001,92,2.87,2020-02-04
30428730,3,0.09,2019-01-01
30430139,28,0.88,2020-03-02
30430235,43,1.69,2020-07-18
30434346,3,0.15,2019-05-27
30437094,1,0.05,2019-12-13
30437291,1,0.03,2019-03-08
30437417,3,0.15,2019-10-21
30438204,8,0.38,2021-07-05
30438251,2,0.06,2018-12-31
30439073,1,0.04,2019-06-22
30439246,40,1.26,2021-08-02
30439398,6,0.24,2019-08-10
30439600,1,0.03,2019-01-01
30441211,104,3.72,2021-08-03
30441377,1,0.1,2020-10-16
30441751,3,0.1,2019-06-16
30442257,3,0.09,2019-04-09
30442333,37,1.5,2021-07-06
30443030,13,0.41,2021-07-04
30443032,4,0.19,2020-10-18
30444675,4,0.14,2019-05-16
30444773,20,0.74,2020-01-02
30444886,60,1.88,2021-07-31
30445539,19,0.64,2020-10-31
30446253,92,3.22,2021-08-01
30447204,18,2.89,2021-07-12
30449111,8,0.3,2019-10-14
30450834,26,0.87,2019-04-14
30451593,6,0.19,2020-11-01
30452520,14,0.46,2020-11-24
30459160,1,0.03,2018-12-30
30463419,1,0.05,2020-01-02
30465706,11,0.5,2021-07-10
30465758,111,3.8,2021-07-31
30466053,1,0.03,2019-01-01
30468020,1,0.04,2019-05-05
30468177,16,0.51,2019-09-13
30468550,23,0.87,2020-11-28
30474972,16,0.55,2021-05-18
30476455,3,0.24,2021-03-17
30477343,2,0.06,2018-12-30
30484485,2,0.1,2019-10-27
30489218,7,0.25,2019-05-09
30494093,61,2.08,2021-07-16
30497529,19,0.68,2019-12-31
30499109,1,0.03,2019-01-08
30499662,2,0.06,2019-01-03
30504780,6,0.19,2019-01-23
30506672,1,0.03,2019-01-03
30506799,3,0.09,2019-01-01
30507008,2,0.06,2018-12-30
30507545,11,0.46,2020-11-23
30509757,3,0.1,2019-10-01
30510275,3,0.11,2019-04-25
30511096,33,1.02,2019-09-30
30511114,2,0.09,2020-03-31
30511301,26,1.0,2021-06-07
30511773,17,0.55,2020-01-01
30512304,33,1.23,2021-06-21
30512507,48,1.84,2021-07-31
30514043,2,0.09,2020-02-15
30514166,4,0.17,2019-06-24
30514401,55,2.07,2019-09-23
30521015,69,2.88,2020-01-27
30524542,3,0.09,2019-03-23
30525544,11,0.35,2019-12-23
30526468,8,0.28,2019-04-21
30527061,1,0.03,2018-12-30
30527403,4,0.13,2019-01-09
30528692,2,0.06,2019-05-26
30531246,17,0.57,2021-08-01
30531585,1,0.03,2018-12-08
30531695,2,0.06,2018-12-30
30535905,1,0.04,2019-08-08
30536087,33,1.77,2021-07-10
30537134,34,1.29,2020-02-16
30537221,1,0.03,2018-12-30
30537849,15,0.48,2021-05-01
30539307,45,1.57,2021-07-12
30541504,1,0.05,2020-01-05
30551807,6,0.19,2019-07-10
30554355,2,0.06,2019-02-17
30554660,2,0.08,2019-09-20
30554810,1,0.03,2019-01-01
30555359,3,0.11,2019-04-30
30555898,3,0.1,2021-07-27
30556230,6,0.21,2019-11-02
30557658,9,0.29,2019-12-04
30557920,178,6.57,2021-07-06
30558005,1,0.03,2019-01-01
30558219,3,0.11,2020-01-02
30558568,6,6.0,2019-11-30
30559544,4,0.21,2019-09-01
30559819,2,0.1,2020-09-05
30561958,3,0.1,2019-01-08
30562230,6,0.68,2021-04-14
30565063,6,0.19,2020-03-08
30565107,35,1.37,2021-06-27
30567064,5,0.16,2018-12-14
30567765,5,0.18,2019-10-27
30568497,33,1.05,2021-06-30
30570251,3,0.15,2019-12-28
30570796,16,0.57,2021-07-21
30577273,3,0.11,2020-09-18
30578526,35,1.23,2021-08-01
30582797,1,0.03,2018-12-30
30584470,3,0.25,2021-07-16
30584992,2,1.67,2021-08-01
30585315,20,0.63,2021-07-07
30586563,11,0.35,2019-12-15
30587740,59,2.57,2020-03-01
30588700,2,0.24,2019-01-02
30590921,103,3.32,2021-07-04
30591122,5,0.18,2019-12-08
30591478,2,0.09,2019-10-10
30592244,9,0.29,2020-01-02
30593615,3,0.09,2019-08-01
30593639,2,0.06,2019-01-20
30593915,44,1.73,2021-07-10
30644741,2,0.06,2020-01-01
30661174,2,0.06,2018-12-17
30662063,90,3.18,2021-07-28
30663246,2,0.1,2018-12-31
30670056,14,0.72,2021-01-19
30674177,14,0.68,2021-07-11
30674463,2,0.07,2019-02-02
30675435,56,1.79,2020-08-08
30675713,15,0.47,2019-02-17
30676340,2,0.06,2020-09-26
30676490,13,0.41,2019-12-08
30676992,3,0.09,2019-04-23
30677434,35,1.24,2020-03-14
30686973,30,1.08,2020-03-09
30690149,7,0.22,2019-01-14
30691484,90,3.18,2021-07-06
30691909,3,0.1,2018-12-08
30694626,13,0.49,2020-01-01
30694693,10,0.32,2019-03-01
30694768,54,1.8,2020-02-17
30694973,4,0.14,2020-12-14
30695144,13,0.43,2019-12-30
30695780,18,0.74,2019-12-17
30699302,2,0.1,2019-09-30
30700892,38,1.2,2020-02-01
30701853,37,1.34,2020-01-01
30702161,46,1.65,2019-12-10
30702384,1,0.88,2021-07-03
30705353,68,2.71,2021-07-20
30706240,2,0.1,2019-01-11
30707567,5,0.18,2019-05-04
30707586,1,0.03,2019-03-10
30708846,4,0.24,2021-05-15
30710954,13,0.41,2019-01-31
30712164,55,2.42,2020-06-02
30712222,4,0.2,2020-03-10
30712281,127,4.67,2021-07-15
30712682,13,0.51,2020-02-23
30715085,6,0.24,2020-01-01
30715104,4,0.13,2019-01-13
30715688,2,0.17,2020-12-28
30716128,2,0.08,2020-12-26
30716621,6,0.31,2020-01-18
30717086,13,0.46,2021-05-26
30718403,46,1.46,2021-07-05
30718736,2,0.07,2019-04-28
30718907,1,0.03,2018-12-29
30720530,3,0.12,2021-07-20
30722858,1,0.45,2021-05-31
30728885,2,0.06,2019-09-06
30731674,1,0.04,2019-04-20
30733474,10,0.36,2021-07-07
30735584,7,0.22,2019-05-26
30737182,22,0.97,2020-03-01
30737221,11,0.42,2019-11-10
30737572,9,0.33,2019-10-23
30739837,1,0.04,2019-09-20
30739988,3,0.09,2019-01-01
30745402,1,0.04,2019-05-12
30746536,1,0.03,2019-01-01
30747260,1,0.03,2019-01-01
30747515,6,0.19,2019-11-23
30748041,63,2.24,2021-07-26
30748302,4,0.13,2020-06-01
30749019,2,0.06,2019-03-01
30756898,6,0.21,2021-06-25
30759168,2,0.06,2020-01-01
30761885,10,0.41,2020-01-11
30762826,31,1.01,2020-01-01
30762861,2,0.08,2019-05-03
30763950,2,0.07,2019-06-04
30764476,4,0.22,2021-01-31
30764990,11,0.48,2021-07-01
30767659,56,1.84,2021-07-17
30768008,4,0.21,2019-01-01
30768300,25,1.25,2019-12-25
30769129,28,0.9,2021-02-20
30769985,53,1.87,2021-07-06
30770314,17,0.53,2019-05-25
30770830,21,0.77,2019-12-16
30772697,3,0.1,2021-05-30
30773558,116,4.01,2021-07-18
30776023,45,1.78,2021-07-17
30786156,81,2.76,2021-07-19
30786946,150,4.76,2021-07-25
30788330,23,0.86,2021-04-07
30791949,6,0.31,2019-07-28
30792215,1,0.03,2018-12-30
30792530,1,0.05,2019-10-13
30793033,30,1.05,2021-06-30
30795672,25,0.85,2021-07-09
30795983,4,0.15,2019-08-16
30797115,3,0.16,2020-02-01
30798396,2,0.1,2020-12-31
30799325,1,0.03,2018-12-30
30801068,9,0.48,2021-05-28
30801197,42,1.5,2020-02-23
30805617,1,0.04,2019-05-19
30806012,3,0.12,2019-05-09
30811789,7,0.25,2020-09-01
30816092,4,0.13,2020-01-06
30816604,23,1.05,2021-06-24
30818441,67,2.16,2020-03-02
30818914,3,0.11,2019-05-08
30819021,3,0.1,2019-07-28
30819919,2,0.06,2019-01-02
30822294,3,0.12,2021-06-30
30822664,21,0.78,2020-03-14
30822815,41,1.4,2020-12-01
30824495,9,0.4,2019-10-13
30824853,68,2.52,2021-08-01
30826725,69,2.41,2021-08-02
30842198,12,0.44,2020-03-11
30842262,1,0.07,2020-06-23
30851304,279,9.69,2021-08-02
30851988,25,0.95,2020-02-15
30852631,1,0.03,2019-01-01
30852793,1,0.03,2019-01-01
30852891,22,0.97,2020-11-19
30853530,9,0.31,2019-05-27
30853694,2,0.06,2019-01-01
30855904,2,0.06,2019-07-27
30856210,2,0.06,2018-12-31
30857261,12,0.4,2021-07-01
30857971,4,0.13,2019-02-17
30875053,4,0.14,2019-07-21
30882631,3,0.09,2019-01-01
30884570,3,0.13,2019-09-22
30885287,50,1.72,2021-07-12
30885792,2,0.07,2019-03-11
30887050,3,3.0,2021-07-18
30888624,1,0.03,2018-12-19
